Tile,class,x,y
H8292,5,282500,392500
H8392,3,283500,392500
H8492,2,284500,392500
H8592,5,285500,392500
H8692,3,286500,392500
H8792,2,287500,392500
H8892,2,288500,392500
H8992,1,289500,392500
H9092,1,290500,392500
H9192,1,291500,392500
H9292,1,292500,392500
H9392,1,293500,392500
H9492,1,294500,392500
H9592,1,295500,392500
H9692,1,296500,392500
H9792,1,297500,392500
H9892,1,298500,392500
H9992,1,299500,392500
J0092,1,300500,392500
J0192,1,301500,392500
J0292,1,302500,392500
J0392,1,303500,392500
J0492,1,304500,392500
J0592,1,305500,392500
J0692,1,306500,392500
J0792,1,307500,392500
J0892,1,308500,392500
J0992,1,309500,392500
J1092,1,310500,392500
J1192,1,311500,392500
J1292,1,312500,392500
J1392,1,313500,392500
J1492,1,314500,392500
J1592,4,315500,392500
J1692,4,316500,392500
J1792,4,317500,392500
J1892,4,318500,392500
J1992,4,319500,392500
J2092,4,320500,392500
J2192,4,321500,392500
J2292,1,322500,392500
J2392,1,323500,392500
J2492,1,324500,392500
J2592,1,325500,392500
J2692,1,326500,392500
J2792,1,327500,392500
J2892,1,328500,392500
J2992,1,329500,392500
J3092,1,330500,392500
J3192,1,331500,392500
J3292,1,332500,392500
J3392,1,333500,392500
J3492,1,334500,392500
J3592,1,335500,392500
J3692,1,336500,392500
J3792,1,337500,392500
J3892,1,338500,392500
J3992,1,339500,392500
J4092,2,340500,392500
J4192,2,341500,392500
J4292,2,342500,392500
J4392,1,343500,392500
J4492,1,344500,392500
J4592,2,345500,392500
J4692,2,346500,392500
J4792,2,347500,392500
J4892,2,348500,392500
H2891,4,228500,391500
H2991,4,229500,391500
H3091,4,230500,391500
H3191,4,231500,391500
H3291,4,232500,391500
H3391,4,233500,391500
H3491,5,234500,391500
H3591,5,235500,391500
H3691,4,236500,391500
H3791,4,237500,391500
H3891,4,238500,391500
H3991,4,239500,391500
H4091,4,240500,391500
H4191,2,241500,391500
H4291,2,242500,391500
H4391,2,243500,391500
H4491,2,244500,391500
H4591,5,245500,391500
H4691,4,246500,391500
H4791,4,247500,391500
H4891,4,248500,391500
H4991,4,249500,391500
H5091,4,250500,391500
H5191,4,251500,391500
H5291,4,252500,391500
H5391,4,253500,391500
H5491,4,254500,391500
H5591,4,255500,391500
H5691,4,256500,391500
H5791,4,257500,391500
H5891,5,258500,391500
H5991,5,259500,391500
H6091,5,260500,391500
H6191,3,261500,391500
H6291,5,262500,391500
H6391,5,263500,391500
H6491,5,264500,391500
H6591,5,265500,391500
H6691,5,266500,391500
H6791,5,267500,391500
H6891,5,268500,391500
H6991,5,269500,391500
H7091,5,270500,391500
H7191,5,271500,391500
H7291,1,272500,391500
H7391,1,273500,391500
H7491,5,274500,391500
H7591,5,275500,391500
H7691,2,276500,391500
H7791,3,277500,391500
H7891,3,278500,391500
H7991,5,279500,391500
H8091,5,280500,391500
H8191,5,281500,391500
H8291,5,282500,391500
H8391,2,283500,391500
H8491,2,284500,391500
H8591,2,285500,391500
H8691,3,286500,391500
H8791,3,287500,391500
H8891,1,288500,391500
H8991,1,289500,391500
H9091,1,290500,391500
H9191,1,291500,391500
H9291,1,292500,391500
H9391,1,293500,391500
H9491,1,294500,391500
H9591,1,295500,391500
H9691,1,296500,391500
H9791,1,297500,391500
H9891,1,298500,391500
H9991,1,299500,391500
J0091,1,300500,391500
J0191,1,301500,391500
J0291,1,302500,391500
J0391,1,303500,391500
J0491,1,304500,391500
J0591,1,305500,391500
J0691,1,306500,391500
J0791,1,307500,391500
J0891,1,308500,391500
J0991,1,309500,391500
J1091,1,310500,391500
J1191,1,311500,391500
J1291,1,312500,391500
J1391,1,313500,391500
J1491,1,314500,391500
J1591,4,315500,391500
J1691,4,316500,391500
J1791,4,317500,391500
J1891,4,318500,391500
J1991,4,319500,391500
J2091,4,320500,391500
J2191,4,321500,391500
J2291,1,322500,391500
J2391,1,323500,391500
J2491,1,324500,391500
J2591,1,325500,391500
J2691,1,326500,391500
J2791,1,327500,391500
J2891,1,328500,391500
J2991,1,329500,391500
J3091,1,330500,391500
J3191,1,331500,391500
J3291,1,332500,391500
J3391,1,333500,391500
J3491,1,334500,391500
J3591,1,335500,391500
J3691,1,336500,391500
J3791,2,337500,391500
J3891,1,338500,391500
J3991,1,339500,391500
J4091,1,340500,391500
J4191,1,341500,391500
J4291,2,342500,391500
J4391,2,343500,391500
J4491,2,344500,391500
J4591,2,345500,391500
J4691,2,346500,391500
J4791,2,347500,391500
J4891,1,348500,391500
H2890,4,228500,390500
H2990,4,229500,390500
H3090,4,230500,390500
H3190,4,231500,390500
H3290,4,232500,390500
H3390,4,233500,390500
H3490,5,234500,390500
H3590,5,235500,390500
H3690,4,236500,390500
H3790,4,237500,390500
H3890,5,238500,390500
H3990,4,239500,390500
H4090,4,240500,390500
H4190,4,241500,390500
H4290,2,242500,390500
H4390,2,243500,390500
H4490,3,244500,390500
H4590,3,245500,390500
H4690,4,246500,390500
H4790,4,247500,390500
H4890,4,248500,390500
H4990,4,249500,390500
H5090,4,250500,390500
H5190,4,251500,390500
H5290,4,252500,390500
H5390,3,253500,390500
H5490,4,254500,390500
H5590,4,255500,390500
H5690,4,256500,390500
H5790,4,257500,390500
H5890,4,258500,390500
H5990,5,259500,390500
H6090,5,260500,390500
H6190,5,261500,390500
H6290,5,262500,390500
H6390,4,263500,390500
H6490,5,264500,390500
H6590,5,265500,390500
H6690,5,266500,390500
H6790,5,267500,390500
H6890,5,268500,390500
H6990,5,269500,390500
H7090,5,270500,390500
H7190,5,271500,390500
H7290,5,272500,390500
H7390,5,273500,390500
H7490,5,274500,390500
H7590,5,275500,390500
H7690,5,276500,390500
H7790,5,277500,390500
H7890,5,278500,390500
H7990,5,279500,390500
H8090,5,280500,390500
H8190,5,281500,390500
H8290,2,282500,390500
H8390,2,283500,390500
H8490,1,284500,390500
H8590,1,285500,390500
H8690,2,286500,390500
H8790,2,287500,390500
H8890,1,288500,390500
H8990,1,289500,390500
H9090,1,290500,390500
H9190,1,291500,390500
H9290,1,292500,390500
H9390,1,293500,390500
H9490,1,294500,390500
H9590,1,295500,390500
H9690,1,296500,390500
H9790,1,297500,390500
H9890,1,298500,390500
H9990,1,299500,390500
J0090,1,300500,390500
J0190,1,301500,390500
J0290,1,302500,390500
J0390,1,303500,390500
J0490,1,304500,390500
J0590,1,305500,390500
J0690,1,306500,390500
J0790,1,307500,390500
J0890,1,308500,390500
J0990,1,309500,390500
J1090,1,310500,390500
J1190,1,311500,390500
J1290,1,312500,390500
J1390,1,313500,390500
J1490,1,314500,390500
J1590,1,315500,390500
J1690,1,316500,390500
J1790,1,317500,390500
J1890,1,318500,390500
J1990,1,319500,390500
J2090,1,320500,390500
J2190,1,321500,390500
J2290,1,322500,390500
J2390,1,323500,390500
J2490,1,324500,390500
J2590,1,325500,390500
J2690,1,326500,390500
J2790,1,327500,390500
J2890,1,328500,390500
J2990,1,329500,390500
J3090,1,330500,390500
J3190,1,331500,390500
J3290,1,332500,390500
J3390,1,333500,390500
J3490,1,334500,390500
J3590,1,335500,390500
J3690,2,336500,390500
J3790,2,337500,390500
J3890,1,338500,390500
J3990,1,339500,390500
J4090,1,340500,390500
J4190,2,341500,390500
J4290,1,342500,390500
J4390,1,343500,390500
J4490,2,344500,390500
J4590,2,345500,390500
J4690,2,346500,390500
J4790,2,347500,390500
H2289,3,222500,389500
H2389,3,223500,389500
H2489,3,224500,389500
H2689,4,226500,389500
H2789,4,227500,389500
H2889,4,228500,389500
H2989,4,229500,389500
H3089,5,230500,389500
H3189,5,231500,389500
H3289,4,232500,389500
H3389,4,233500,389500
H3489,4,234500,389500
H3589,4,235500,389500
H3689,4,236500,389500
H3789,4,237500,389500
H3889,5,238500,389500
H3989,4,239500,389500
H4089,4,240500,389500
H4189,4,241500,389500
H4289,4,242500,389500
H4389,4,243500,389500
H4489,3,244500,389500
H4589,4,245500,389500
H4689,4,246500,389500
H4789,4,247500,389500
H4889,4,248500,389500
H4989,4,249500,389500
H5089,3,250500,389500
H5189,4,251500,389500
H5289,3,252500,389500
H5389,3,253500,389500
H5489,4,254500,389500
H5589,4,255500,389500
H5689,4,256500,389500
H5789,4,257500,389500
H5889,4,258500,389500
H5989,4,259500,389500
H6089,5,260500,389500
H6189,5,261500,389500
H6289,5,262500,389500
H6389,5,263500,389500
H6489,5,264500,389500
H6589,5,265500,389500
H6689,5,266500,389500
H6789,3,267500,389500
H6889,5,268500,389500
H6989,5,269500,389500
H7089,5,270500,389500
H7189,5,271500,389500
H7289,5,272500,389500
H7389,5,273500,389500
H7489,5,274500,389500
H7589,5,275500,389500
H7689,5,276500,389500
H7789,5,277500,389500
H7889,5,278500,389500
H7989,5,279500,389500
H8089,5,280500,389500
H8189,5,281500,389500
H8289,5,282500,389500
H8389,5,283500,389500
H8489,3,284500,389500
H8589,3,285500,389500
H8689,3,286500,389500
H8789,1,287500,389500
H8889,1,288500,389500
H8989,1,289500,389500
H9089,1,290500,389500
H9189,1,291500,389500
H9289,1,292500,389500
H9389,1,293500,389500
H9489,1,294500,389500
H9589,1,295500,389500
H9689,1,296500,389500
H9789,1,297500,389500
H9889,1,298500,389500
H9989,1,299500,389500
J0089,1,300500,389500
J0189,1,301500,389500
J0289,1,302500,389500
J0389,1,303500,389500
J0489,1,304500,389500
J0589,1,305500,389500
J0689,1,306500,389500
J0789,1,307500,389500
J0889,1,308500,389500
J0989,1,309500,389500
J1089,1,310500,389500
J1189,1,311500,389500
J1289,1,312500,389500
J1389,1,313500,389500
J1489,1,314500,389500
J1589,1,315500,389500
J1689,1,316500,389500
J1789,1,317500,389500
J1889,1,318500,389500
J1989,1,319500,389500
J2089,1,320500,389500
J2189,1,321500,389500
J2289,1,322500,389500
J2389,1,323500,389500
J2489,1,324500,389500
J2589,1,325500,389500
J2689,1,326500,389500
J2789,1,327500,389500
J2889,1,328500,389500
J2989,1,329500,389500
J3089,1,330500,389500
J3189,1,331500,389500
J3289,1,332500,389500
J3389,1,333500,389500
J3489,1,334500,389500
J3589,1,335500,389500
J3689,1,336500,389500
J3789,2,337500,389500
J3889,2,338500,389500
J3989,1,339500,389500
J4089,1,340500,389500
J4189,1,341500,389500
J4289,1,342500,389500
J4389,1,343500,389500
J4489,1,344500,389500
J4589,2,345500,389500
J4689,1,346500,389500
H1088,4,210500,388500
H1188,4,211500,388500
H2188,3,221500,388500
H2288,4,222500,388500
H2388,4,223500,388500
H2488,4,224500,388500
H2588,4,225500,388500
H2688,4,226500,388500
H2788,4,227500,388500
H2888,4,228500,388500
H2988,4,229500,388500
H3088,5,230500,388500
H3188,5,231500,388500
H3288,5,232500,388500
H3388,5,233500,388500
H3488,4,234500,388500
H3588,5,235500,388500
H3688,5,236500,388500
H3788,4,237500,388500
H3888,4,238500,388500
H3988,4,239500,388500
H4088,4,240500,388500
H4188,5,241500,388500
H4288,5,242500,388500
H4388,4,243500,388500
H4488,4,244500,388500
H4588,4,245500,388500
H4688,4,246500,388500
H4788,4,247500,388500
H4888,4,248500,388500
H4988,3,249500,388500
H5088,3,250500,388500
H5188,3,251500,388500
H5288,3,252500,388500
H5388,3,253500,388500
H5488,3,254500,388500
H5588,3,255500,388500
H5688,4,256500,388500
H5788,4,257500,388500
H5888,4,258500,388500
H5988,4,259500,388500
H6088,4,260500,388500
H6188,5,261500,388500
H6288,5,262500,388500
H6388,5,263500,388500
H6488,5,264500,388500
H6588,5,265500,388500
H6688,5,266500,388500
H6788,5,267500,388500
H6888,5,268500,388500
H6988,5,269500,388500
H7088,5,270500,388500
H7188,5,271500,388500
H7288,5,272500,388500
H7388,5,273500,388500
H7488,5,274500,388500
H7588,5,275500,388500
H7688,5,276500,388500
H7788,5,277500,388500
H7888,5,278500,388500
H7988,2,279500,388500
H8088,5,280500,388500
H8188,5,281500,388500
H8288,5,282500,388500
H8388,5,283500,388500
H8488,5,284500,388500
H8588,5,285500,388500
H8688,3,286500,388500
H8788,1,287500,388500
H8888,1,288500,388500
H8988,2,289500,388500
H9088,1,290500,388500
H9188,1,291500,388500
H9288,1,292500,388500
H9388,1,293500,388500
H9488,1,294500,388500
H9588,1,295500,388500
H9688,1,296500,388500
H9888,1,298500,388500
H9988,1,299500,388500
J0088,1,300500,388500
J0188,1,301500,388500
J0288,1,302500,388500
J0388,1,303500,388500
J0488,1,304500,388500
J0588,1,305500,388500
J0688,1,306500,388500
J0788,1,307500,388500
J0888,1,308500,388500
J0988,1,309500,388500
J1088,1,310500,388500
J1188,1,311500,388500
J1288,1,312500,388500
J1388,1,313500,388500
J1488,1,314500,388500
J1588,1,315500,388500
J1688,1,316500,388500
J1788,1,317500,388500
J1888,1,318500,388500
J1988,1,319500,388500
J2088,1,320500,388500
J2188,1,321500,388500
J2288,1,322500,388500
J2388,1,323500,388500
J2488,1,324500,388500
J2588,1,325500,388500
J2688,1,326500,388500
J2788,1,327500,388500
J2888,1,328500,388500
J2988,1,329500,388500
J3088,1,330500,388500
J3188,1,331500,388500
J3288,1,332500,388500
J3388,1,333500,388500
J3488,1,334500,388500
J3588,1,335500,388500
J3688,1,336500,388500
J3788,2,337500,388500
J3888,2,338500,388500
J3988,1,339500,388500
J4088,1,340500,388500
J4188,1,341500,388500
J4288,2,342500,388500
J4388,2,343500,388500
J4488,2,344500,388500
J4588,2,345500,388500
H0987,4,209500,387500
H1087,4,210500,387500
H1187,4,211500,387500
H1287,4,212500,387500
H1987,3,219500,387500
H2087,3,220500,387500
H2187,3,221500,387500
H2287,4,222500,387500
H2387,4,223500,387500
H2487,4,224500,387500
H2587,4,225500,387500
H2687,4,226500,387500
H2787,3,227500,387500
H2887,4,228500,387500
H2987,4,229500,387500
H3087,5,230500,387500
H3187,5,231500,387500
H3287,5,232500,387500
H3387,5,233500,387500
H3487,4,234500,387500
H3587,5,235500,387500
H3687,5,236500,387500
H3787,4,237500,387500
H3887,4,238500,387500
H3987,5,239500,387500
H4087,3,240500,387500
H4187,5,241500,387500
H4287,5,242500,387500
H4387,5,243500,387500
H4487,5,244500,387500
H4587,4,245500,387500
H4687,4,246500,387500
H4787,4,247500,387500
H4887,4,248500,387500
H4987,4,249500,387500
H5087,3,250500,387500
H5187,3,251500,387500
H5287,4,252500,387500
H5387,3,253500,387500
H5487,4,254500,387500
H5587,4,255500,387500
H5687,4,256500,387500
H5787,4,257500,387500
H5887,4,258500,387500
H5987,4,259500,387500
H6087,4,260500,387500
H6187,4,261500,387500
H6287,5,262500,387500
H6387,5,263500,387500
H6487,5,264500,387500
H6587,5,265500,387500
H6687,5,266500,387500
H6787,5,267500,387500
H6887,2,268500,387500
H6987,5,269500,387500
H7087,5,270500,387500
H7187,5,271500,387500
H7287,5,272500,387500
H7387,5,273500,387500
H7487,5,274500,387500
H7587,3,275500,387500
H7687,5,276500,387500
H7787,5,277500,387500
H7887,5,278500,387500
H7987,5,279500,387500
H8087,5,280500,387500
H8187,5,281500,387500
H8287,5,282500,387500
H8387,5,283500,387500
H8487,5,284500,387500
H8587,5,285500,387500
H8687,3,286500,387500
H8787,1,287500,387500
H8887,1,288500,387500
H8987,2,289500,387500
H9087,1,290500,387500
H9187,1,291500,387500
H9287,1,292500,387500
H9387,1,293500,387500
H9487,1,294500,387500
H9587,1,295500,387500
H9687,1,296500,387500
H9887,1,298500,387500
H9987,1,299500,387500
J0087,1,300500,387500
J0187,1,301500,387500
J0287,1,302500,387500
J0387,1,303500,387500
J0487,1,304500,387500
J0587,1,305500,387500
J0687,1,306500,387500
J0787,1,307500,387500
J0887,1,308500,387500
J0987,1,309500,387500
J1087,1,310500,387500
J1187,1,311500,387500
J1287,1,312500,387500
J1387,1,313500,387500
J1487,1,314500,387500
J1587,1,315500,387500
J1687,1,316500,387500
J1787,1,317500,387500
J1887,1,318500,387500
J1987,1,319500,387500
J2087,1,320500,387500
J2187,1,321500,387500
J2287,1,322500,387500
J2387,1,323500,387500
J2487,1,324500,387500
J2587,1,325500,387500
J2687,1,326500,387500
J2787,1,327500,387500
J2887,1,328500,387500
J2987,1,329500,387500
J3087,1,330500,387500
J3187,1,331500,387500
J3287,1,332500,387500
J3387,2,333500,387500
J3487,2,334500,387500
J3587,1,335500,387500
J3687,2,336500,387500
J3787,2,337500,387500
J3887,2,338500,387500
J3987,1,339500,387500
J4087,2,340500,387500
J4187,2,341500,387500
J4287,2,342500,387500
J4387,1,343500,387500
J4487,1,344500,387500
H0886,3,208500,386500
H0986,3,209500,386500
H1086,4,210500,386500
H1186,4,211500,386500
H1286,4,212500,386500
H1386,4,213500,386500
H1486,4,214500,386500
H1786,3,217500,386500
H1886,3,218500,386500
H1986,3,219500,386500
H2086,3,220500,386500
H2186,4,221500,386500
H2286,4,222500,386500
H2386,5,223500,386500
H2486,5,224500,386500
H2586,5,225500,386500
H2686,5,226500,386500
H2786,4,227500,386500
H2886,4,228500,386500
H2986,5,229500,386500
H3086,4,230500,386500
H3186,5,231500,386500
H3286,5,232500,386500
H3386,5,233500,386500
H3486,4,234500,386500
H3586,5,235500,386500
H3686,4,236500,386500
H3786,5,237500,386500
H3886,5,238500,386500
H3986,5,239500,386500
H4086,4,240500,386500
H4186,5,241500,386500
H4286,4,242500,386500
H4386,5,243500,386500
H4486,5,244500,386500
H4586,4,245500,386500
H4686,4,246500,386500
H4786,4,247500,386500
H4886,4,248500,386500
H4986,4,249500,386500
H5086,4,250500,386500
H5186,4,251500,386500
H5286,4,252500,386500
H5386,4,253500,386500
H5486,3,254500,386500
H5586,3,255500,386500
H5686,4,256500,386500
H5786,4,257500,386500
H5886,4,258500,386500
H5986,4,259500,386500
H6086,4,260500,386500
H6186,4,261500,386500
H6286,5,262500,386500
H6386,5,263500,386500
H6486,5,264500,386500
H6586,5,265500,386500
H6686,5,266500,386500
H6786,2,267500,386500
H6886,5,268500,386500
H6986,5,269500,386500
H7086,5,270500,386500
H7186,5,271500,386500
H7286,2,272500,386500
H7386,3,273500,386500
H7486,3,274500,386500
H7586,3,275500,386500
H7686,5,276500,386500
H7786,5,277500,386500
H7886,5,278500,386500
H7986,5,279500,386500
H8086,5,280500,386500
H8186,5,281500,386500
H8286,5,282500,386500
H8386,5,283500,386500
H8486,5,284500,386500
H8586,5,285500,386500
H8686,2,286500,386500
H8786,2,287500,386500
H8886,2,288500,386500
H8986,1,289500,386500
H9086,1,290500,386500
H9186,1,291500,386500
H9286,1,292500,386500
H9386,1,293500,386500
H9486,1,294500,386500
H9586,1,295500,386500
H9686,1,296500,386500
H9886,1,298500,386500
H9986,1,299500,386500
J0086,1,300500,386500
J0186,1,301500,386500
J0286,1,302500,386500
J0386,1,303500,386500
J0486,1,304500,386500
J0586,1,305500,386500
J0686,1,306500,386500
J0786,1,307500,386500
J0886,1,308500,386500
J0986,1,309500,386500
J1086,1,310500,386500
J1286,1,312500,386500
J1386,1,313500,386500
J1486,1,314500,386500
J1586,1,315500,386500
J1686,1,316500,386500
J1786,1,317500,386500
J1886,1,318500,386500
J1986,1,319500,386500
J2086,1,320500,386500
J2186,1,321500,386500
J2286,1,322500,386500
J2386,3,323500,386500
J2486,1,324500,386500
J2586,1,325500,386500
J2686,1,326500,386500
J2786,1,327500,386500
J2886,1,328500,386500
J2986,1,329500,386500
J3086,1,330500,386500
J3186,1,331500,386500
J3286,1,332500,386500
J3386,1,333500,386500
J3486,1,334500,386500
J3586,2,335500,386500
J3686,2,336500,386500
J3786,2,337500,386500
J3886,2,338500,386500
J3986,2,339500,386500
J4086,2,340500,386500
J4186,1,341500,386500
J5986,2,359500,386500
J6086,2,360500,386500
H0785,3,207500,385500
H0885,3,208500,385500
H0985,3,209500,385500
H1085,3,210500,385500
H1185,4,211500,385500
H1285,4,212500,385500
H1385,4,213500,385500
H1485,4,214500,385500
H1585,4,215500,385500
H1685,4,216500,385500
H1785,3,217500,385500
H1885,3,218500,385500
H1985,3,219500,385500
H2085,3,220500,385500
H2185,5,221500,385500
H2285,5,222500,385500
H2385,5,223500,385500
H2485,5,224500,385500
H2585,5,225500,385500
H2685,5,226500,385500
H2785,5,227500,385500
H2885,5,228500,385500
H2985,5,229500,385500
H3085,4,230500,385500
H3185,4,231500,385500
H3285,4,232500,385500
H3385,4,233500,385500
H3485,5,234500,385500
H3585,4,235500,385500
H3685,4,236500,385500
H3785,5,237500,385500
H3885,4,238500,385500
H3985,4,239500,385500
H4085,5,240500,385500
H4185,5,241500,385500
H4285,4,242500,385500
H4385,4,243500,385500
H4485,4,244500,385500
H4585,4,245500,385500
H4685,4,246500,385500
H4785,4,247500,385500
H4885,4,248500,385500
H4985,3,249500,385500
H5085,3,250500,385500
H5185,3,251500,385500
H5285,3,252500,385500
H5385,4,253500,385500
H5485,3,254500,385500
H5585,4,255500,385500
H5685,4,256500,385500
H5785,4,257500,385500
H5885,4,258500,385500
H5985,4,259500,385500
H6085,4,260500,385500
H6185,5,261500,385500
H6285,5,262500,385500
H6385,5,263500,385500
H6485,5,264500,385500
H6585,5,265500,385500
H6685,5,266500,385500
H6785,5,267500,385500
H6885,5,268500,385500
