fid,Tile,Class_max,Version,xcoord,ycoord,COUNTY_ID,CountyName,Area_SqKM,OBJECTID,,CountyName,Class_max,,
9870,C7118,4,Radon_Atlas_NI_V1,271500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9871,C7218,1,Radon_Atlas_NI_V1,272500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9872,C7318,2,Radon_Atlas_NI_V1,273500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,2.00,,
9873,C7418,2,Radon_Atlas_NI_V1,274500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,2.00,,
9874,C7518,1,Radon_Atlas_NI_V1,275500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9875,C7618,1,Radon_Atlas_NI_V1,276500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9876,C7718,1,Radon_Atlas_NI_V1,277500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9877,C7818,1,Radon_Atlas_NI_V1,278500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9878,C7918,1,Radon_Atlas_NI_V1,279500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9879,C8018,1,Radon_Atlas_NI_V1,280500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9880,C8118,1,Radon_Atlas_NI_V1,281500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9881,C8218,1,Radon_Atlas_NI_V1,282500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9882,C8318,1,Radon_Atlas_NI_V1,283500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9883,C8418,1,Radon_Atlas_NI_V1,284500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9884,C8518,1,Radon_Atlas_NI_V1,285500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9885,C8618,1,Radon_Atlas_NI_V1,286500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9886,C8718,1,Radon_Atlas_NI_V1,287500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9887,C8818,1,Radon_Atlas_NI_V1,288500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9888,C8918,1,Radon_Atlas_NI_V1,289500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9889,C9018,1,Radon_Atlas_NI_V1,290500,418500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9890,C3817,4,Radon_Atlas_NI_V1,238500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9891,C3917,4,Radon_Atlas_NI_V1,239500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9892,C4017,4,Radon_Atlas_NI_V1,240500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9893,C4117,4,Radon_Atlas_NI_V1,241500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9894,C4217,4,Radon_Atlas_NI_V1,242500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9895,C4317,5,Radon_Atlas_NI_V1,243500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
9896,C4417,5,Radon_Atlas_NI_V1,244500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
9897,C4517,5,Radon_Atlas_NI_V1,245500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
9898,C4617,2,Radon_Atlas_NI_V1,246500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,2.00,,
9899,C4717,5,Radon_Atlas_NI_V1,247500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
9900,C4817,5,Radon_Atlas_NI_V1,248500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
9901,C4917,4,Radon_Atlas_NI_V1,249500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9902,C5017,4,Radon_Atlas_NI_V1,250500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9903,C5117,4,Radon_Atlas_NI_V1,251500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9904,C5217,4,Radon_Atlas_NI_V1,252500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9905,C5317,4,Radon_Atlas_NI_V1,253500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9906,C5417,3,Radon_Atlas_NI_V1,254500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
9907,C5517,4,Radon_Atlas_NI_V1,255500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9908,C5617,4,Radon_Atlas_NI_V1,256500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9909,C5717,4,Radon_Atlas_NI_V1,257500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9910,C5817,3,Radon_Atlas_NI_V1,258500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
9911,C5917,4,Radon_Atlas_NI_V1,259500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9912,C6017,4,Radon_Atlas_NI_V1,260500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9913,C6117,3,Radon_Atlas_NI_V1,261500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
9914,C6217,3,Radon_Atlas_NI_V1,262500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
9915,C6317,3,Radon_Atlas_NI_V1,263500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
9916,C6417,4,Radon_Atlas_NI_V1,264500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9917,C6517,4,Radon_Atlas_NI_V1,265500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9918,C6617,3,Radon_Atlas_NI_V1,266500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
9919,C6717,4,Radon_Atlas_NI_V1,267500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9920,C6817,4,Radon_Atlas_NI_V1,268500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9921,C6917,4,Radon_Atlas_NI_V1,269500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9922,C7017,4,Radon_Atlas_NI_V1,270500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9923,C7117,4,Radon_Atlas_NI_V1,271500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9924,C7217,1,Radon_Atlas_NI_V1,272500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9925,C7317,2,Radon_Atlas_NI_V1,273500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,2.00,,
9926,C7417,2,Radon_Atlas_NI_V1,274500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,2.00,,
9927,C7517,1,Radon_Atlas_NI_V1,275500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9928,C7617,1,Radon_Atlas_NI_V1,276500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9929,C7717,1,Radon_Atlas_NI_V1,277500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9930,C7817,1,Radon_Atlas_NI_V1,278500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9931,C7917,1,Radon_Atlas_NI_V1,279500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9932,C8017,1,Radon_Atlas_NI_V1,280500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9933,C8117,1,Radon_Atlas_NI_V1,281500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9934,C8217,1,Radon_Atlas_NI_V1,282500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9935,C8317,1,Radon_Atlas_NI_V1,283500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9936,C8417,1,Radon_Atlas_NI_V1,284500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9937,C8517,1,Radon_Atlas_NI_V1,285500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9938,C8617,1,Radon_Atlas_NI_V1,286500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9939,C8717,1,Radon_Atlas_NI_V1,287500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9940,C8817,1,Radon_Atlas_NI_V1,288500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9941,C8917,1,Radon_Atlas_NI_V1,289500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9942,C9017,1,Radon_Atlas_NI_V1,290500,417500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9943,C3916,4,Radon_Atlas_NI_V1,239500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9944,C4016,4,Radon_Atlas_NI_V1,240500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9945,C4116,4,Radon_Atlas_NI_V1,241500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9946,C4216,5,Radon_Atlas_NI_V1,242500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
9947,C4316,5,Radon_Atlas_NI_V1,243500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
9948,C4416,5,Radon_Atlas_NI_V1,244500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
9949,C4516,5,Radon_Atlas_NI_V1,245500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
9950,C4616,5,Radon_Atlas_NI_V1,246500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
9951,C4716,5,Radon_Atlas_NI_V1,247500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
9952,C4816,4,Radon_Atlas_NI_V1,248500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9953,C4916,4,Radon_Atlas_NI_V1,249500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9954,C5016,4,Radon_Atlas_NI_V1,250500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9955,C5116,4,Radon_Atlas_NI_V1,251500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9956,C5216,4,Radon_Atlas_NI_V1,252500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9957,C5316,4,Radon_Atlas_NI_V1,253500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9958,C5416,3,Radon_Atlas_NI_V1,254500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
9959,C5516,4,Radon_Atlas_NI_V1,255500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9960,C5616,4,Radon_Atlas_NI_V1,256500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9961,C5716,4,Radon_Atlas_NI_V1,257500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9962,C5816,4,Radon_Atlas_NI_V1,258500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9963,C5916,3,Radon_Atlas_NI_V1,259500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
9964,C6016,4,Radon_Atlas_NI_V1,260500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9965,C6116,4,Radon_Atlas_NI_V1,261500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9966,C6216,4,Radon_Atlas_NI_V1,262500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9967,C6316,3,Radon_Atlas_NI_V1,263500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
9968,C6416,3,Radon_Atlas_NI_V1,264500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
9969,C6516,3,Radon_Atlas_NI_V1,265500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
9970,C6616,3,Radon_Atlas_NI_V1,266500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
9971,C6716,2,Radon_Atlas_NI_V1,267500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,2.00,,
9972,C6816,4,Radon_Atlas_NI_V1,268500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9973,C6916,3,Radon_Atlas_NI_V1,269500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
9974,C7016,3,Radon_Atlas_NI_V1,270500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
9975,C7116,2,Radon_Atlas_NI_V1,271500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,2.00,,
9976,C7216,2,Radon_Atlas_NI_V1,272500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,2.00,,
9977,C7316,1,Radon_Atlas_NI_V1,273500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9978,C7416,2,Radon_Atlas_NI_V1,274500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,2.00,,
9979,C7516,2,Radon_Atlas_NI_V1,275500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,2.00,,
9980,C7616,1,Radon_Atlas_NI_V1,276500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9981,C7716,1,Radon_Atlas_NI_V1,277500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9982,C7816,1,Radon_Atlas_NI_V1,278500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9983,C7916,1,Radon_Atlas_NI_V1,279500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9984,C8016,1,Radon_Atlas_NI_V1,280500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9985,C8116,1,Radon_Atlas_NI_V1,281500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9986,C8216,1,Radon_Atlas_NI_V1,282500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9987,C8316,1,Radon_Atlas_NI_V1,283500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9988,C8416,1,Radon_Atlas_NI_V1,284500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9989,C8516,1,Radon_Atlas_NI_V1,285500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9990,C8616,1,Radon_Atlas_NI_V1,286500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9991,C8716,1,Radon_Atlas_NI_V1,287500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9992,C8816,1,Radon_Atlas_NI_V1,288500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9993,C8916,1,Radon_Atlas_NI_V1,289500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9994,C9016,1,Radon_Atlas_NI_V1,290500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9995,C9116,1,Radon_Atlas_NI_V1,291500,416500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
9996,C3815,4,Radon_Atlas_NI_V1,238500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9997,C3915,4,Radon_Atlas_NI_V1,239500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9998,C4015,4,Radon_Atlas_NI_V1,240500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
9999,C4115,4,Radon_Atlas_NI_V1,241500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10000,C4215,5,Radon_Atlas_NI_V1,242500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
10001,C4315,5,Radon_Atlas_NI_V1,243500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
10002,C4415,5,Radon_Atlas_NI_V1,244500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
10003,C4515,5,Radon_Atlas_NI_V1,245500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
10004,C4615,5,Radon_Atlas_NI_V1,246500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
10005,C4715,5,Radon_Atlas_NI_V1,247500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
10006,C4815,4,Radon_Atlas_NI_V1,248500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10007,C4915,4,Radon_Atlas_NI_V1,249500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10008,C5015,4,Radon_Atlas_NI_V1,250500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10009,C5115,3,Radon_Atlas_NI_V1,251500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10010,C5215,3,Radon_Atlas_NI_V1,252500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10011,C5315,4,Radon_Atlas_NI_V1,253500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10012,C5415,3,Radon_Atlas_NI_V1,254500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10013,C5515,4,Radon_Atlas_NI_V1,255500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10014,C5615,4,Radon_Atlas_NI_V1,256500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10015,C5715,4,Radon_Atlas_NI_V1,257500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10016,C5815,3,Radon_Atlas_NI_V1,258500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10017,C5915,3,Radon_Atlas_NI_V1,259500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10018,C6015,3,Radon_Atlas_NI_V1,260500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10019,C6115,3,Radon_Atlas_NI_V1,261500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10020,C6215,3,Radon_Atlas_NI_V1,262500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10021,C6315,3,Radon_Atlas_NI_V1,263500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10022,C6415,3,Radon_Atlas_NI_V1,264500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10023,C6515,3,Radon_Atlas_NI_V1,265500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10024,C6615,3,Radon_Atlas_NI_V1,266500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10025,C6715,4,Radon_Atlas_NI_V1,267500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10026,C6815,1,Radon_Atlas_NI_V1,268500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10027,C6915,3,Radon_Atlas_NI_V1,269500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10028,C7015,3,Radon_Atlas_NI_V1,270500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10029,C7115,1,Radon_Atlas_NI_V1,271500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10030,C7215,1,Radon_Atlas_NI_V1,272500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10031,C7315,1,Radon_Atlas_NI_V1,273500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10032,C7415,1,Radon_Atlas_NI_V1,274500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10033,C7515,2,Radon_Atlas_NI_V1,275500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,2.00,,
10034,C7615,2,Radon_Atlas_NI_V1,276500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,2.00,,
10035,C7715,1,Radon_Atlas_NI_V1,277500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10036,C7815,1,Radon_Atlas_NI_V1,278500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10037,C7915,1,Radon_Atlas_NI_V1,279500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10038,C8015,1,Radon_Atlas_NI_V1,280500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10039,C8115,1,Radon_Atlas_NI_V1,281500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10040,C8215,1,Radon_Atlas_NI_V1,282500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10041,C8315,1,Radon_Atlas_NI_V1,283500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10042,C8415,1,Radon_Atlas_NI_V1,284500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10043,C8515,1,Radon_Atlas_NI_V1,285500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10044,C8615,1,Radon_Atlas_NI_V1,286500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10045,C8715,1,Radon_Atlas_NI_V1,287500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10046,C8815,1,Radon_Atlas_NI_V1,288500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10047,C8915,1,Radon_Atlas_NI_V1,289500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10048,C9015,1,Radon_Atlas_NI_V1,290500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10049,C9115,1,Radon_Atlas_NI_V1,291500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10050,C9215,1,Radon_Atlas_NI_V1,292500,415500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10051,C3814,4,Radon_Atlas_NI_V1,238500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10052,C3914,4,Radon_Atlas_NI_V1,239500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10053,C4014,5,Radon_Atlas_NI_V1,240500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
10054,C4114,5,Radon_Atlas_NI_V1,241500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
10055,C4214,5,Radon_Atlas_NI_V1,242500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
10056,C4314,5,Radon_Atlas_NI_V1,243500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
10057,C4414,5,Radon_Atlas_NI_V1,244500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
10058,C4514,5,Radon_Atlas_NI_V1,245500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
10059,C4614,5,Radon_Atlas_NI_V1,246500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,5.00,,
10060,C4714,4,Radon_Atlas_NI_V1,247500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10061,C4814,4,Radon_Atlas_NI_V1,248500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10062,C4914,4,Radon_Atlas_NI_V1,249500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10063,C5014,4,Radon_Atlas_NI_V1,250500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10064,C5114,4,Radon_Atlas_NI_V1,251500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10065,C5214,4,Radon_Atlas_NI_V1,252500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10066,C5314,4,Radon_Atlas_NI_V1,253500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10067,C5414,3,Radon_Atlas_NI_V1,254500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10068,C5514,3,Radon_Atlas_NI_V1,255500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10069,C5614,3,Radon_Atlas_NI_V1,256500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10070,C5714,3,Radon_Atlas_NI_V1,257500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10071,C5814,3,Radon_Atlas_NI_V1,258500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10072,C5914,3,Radon_Atlas_NI_V1,259500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10073,C6014,3,Radon_Atlas_NI_V1,260500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10074,C6114,3,Radon_Atlas_NI_V1,261500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10075,C6214,3,Radon_Atlas_NI_V1,262500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,3.00,,
10076,C6314,4,Radon_Atlas_NI_V1,263500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10077,C6414,4,Radon_Atlas_NI_V1,264500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,4.00,,
10078,C6514,1,Radon_Atlas_NI_V1,265500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10079,C6614,1,Radon_Atlas_NI_V1,266500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10080,C6714,1,Radon_Atlas_NI_V1,267500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10081,C6814,1,Radon_Atlas_NI_V1,268500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10082,C6914,1,Radon_Atlas_NI_V1,269500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
10083,C7014,1,Radon_Atlas_NI_V1,270500,414500,5,LONDONDERRY,2118.316853,5,,LONDONDERRY,1.00,,
